EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-08100246	CIL 08, 07192 = ILAlg-02-01, 00895 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Annia / Rogata / vi<x=S>(it) a(nnos) XXXV / {(v)ix(it?) a(nnos?)}	Annia Rogata viS a XXXV ix a	Annia Rogata vixit annos XXXV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7192			-30 to 117
EDCS-13200104	CIL 08, 07193 = ILAlg-02-01, 00896 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Antia / VIA(?) / v(ixit) a(nnos) LXX	Antia VIA v a LXX	Antia VIA vixit annos LXX	lapis		36.364519	6.608260						-30 to 117
EDCS-08100250	CIL 08, 07194 = ILAlg-02-01, 00900 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Antistia / Urbana / v(ixit) an(nos) XLV / h(ic) s(ita) e(st)	D M Antistia Urbana v an XLV h s e	Dis Manibus Antistia Urbana vixit annos XLV hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200105	CIL 08, 07195 = ILAlg-02-01, 00901 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Antonius / Iulio Modesto / patri v(ixit) a(nnos) / LXX	Antonius Iulio Modesto patri v a LXX	Antonius Iulio Modesto patri vixit annos LXX	lapis		36.364519	6.608260						-30 to 117
EDCS-13200106	CIL 08, 07196 = ILAlg-02-01, 00908 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales	D(is) M(anibus) / [A]ntoni/[	D M ntoni	Dis Manibus Antoni	lapis		36.364519	6.608260						171 to 230
EDCS-13200107	CIL 08, 07197 = ILAlg-02-01, 00902 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Antonius [Ia]/nuarius v(ixit) a(nnos) / LXXX h(ic) s(itus) e(st)	Antonius nuarius v a LXXX h s e	Antonius Ianuarius vixit annos LXXX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200108	CIL 08, 07198 = ILAlg-02-01, 00902a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	M(arcus) Antonius / Macer v(ixit) a(nnos) LXX / h(ic) s(itus) e(st)	M Antonius Macer v a LXX h s e	Marcus Antonius Macer vixit annos LXX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200109	CIL 08, 07199 = ILAlg-02-01, 00903 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	M(arcus) An<t=I>oniu[s] / Pudens / v(ixit) a(nnos) LXX / h(ic) s(itus) e(st)	M AnIoniu Pudens v a LXX h s e	Marcus Antonius Pudens vixit annos LXX hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7199			-30 to 117
EDCS-13200110	CIL 08, 07200 = ILAlg-02-01, 00904 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Antoni/us L(uci) f(ilius) Quir(ina) / Rufus v(ixit) a(nnos) / XXXV h(ic) s(itus) e(st)	D M L Antonius L f Quir Rufus v a XXXV h s e	Dis Manibus Lucius Antonius Luci filius Quirina Rufus vixit annos XXXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200111	CIL 08, 07201 = ILAlg-02-01, 00906 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Antonia <M=EA>/onna v(ixit) a/nnis L {vix} / h(ic) s(ita) e(st)	Antonia onna v annis L vix h s e	Antonia MAonna vixit annis L hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-13302568	CIL 08, 07202 (p 1848) = D 08086 = ILAlg-02-03, 07314	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					mulieres;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Antonia / Monnica / v(ixit) a(nnos) LXI o(ssa) t(ibi) b(ene) q(uiescant) / Volumnius / Felix maritae / carissim(a)e sta/tuam et aras / duas uno nomi/ne scriptas me/renti constitu/it	D M Antonia Monnica v a LXI o t b q Volumnius Felix maritae carissime statuam et aras duas uno nomine scriptas merenti constituit	Dis Manibus Antonia Monnica vixit annos LXI ossa tibi bene quiescant Volumnius Felix maritae carissimae statuam et aras duas uno nomine scriptas merenti constituit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b0870			
EDCS-13200112	CIL 08, 07203 (p 1848) = ILAlg-02-01, 00909 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales	Aphrodisia / v(ixit) a(nnos) L h(ic) s(ita) e(st)	Aphrodisia v a L h s e	Aphrodisia vixit annos L hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200113	CIL 08, 07204 = ILAlg-02-01, 00910 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  tituli operum;  tituli sepulcrales;  viri	D(is) M(anibus) / Aprilis / v(ixit) a(nnos) LXX / h(ic) s(itus) e(st) / o(ssa) t(ibi) b(ene) q(uiescant)	D M Aprilis v a LXX h s e o t b q	Dis Manibus Aprilis vixit annos LXX hic situs est ossa tibi bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-13200114	CIL 08, 07205 (p 1848) = ILAlg-02-01, 00913 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Apronia / C(h)resime / v(ixit) a(nnos) XXXV / h(ic) s(ita) e(st)	D M Apronia Cresime v a XXXV h s e	Dis Manibus Apronia Chresime vixit annos XXXV hic sita est	lapis		36.364519	6.608260		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$JL_CIL_08_07205.jpg				171 to 230
EDCS-13200115	CIL 08, 07206 = ILAlg-02-01, 00915 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Q(uintus) Aquil[i]/us Aprio / h(ic) s(itus) v(ixit) a(nnos) CI	D M Q Aquil us Aprio h s v a CI	Dis Manibus Quintus Aquilius Aprio hic situs vixit annos CI	lapis		36.364519	6.608260						171 to 230
EDCS-13200116	CIL 08, 07207 = ILAlg-02-01, 00916 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Acquili/a(!) Fructo/sa v(ixit) a(nnos) XXI / h(ic) s(ita) e(st)	D M Acquilia Fructosa v a XXI h s e	Dis Manibus Acquilia Fructosa vixit annos XXI hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200117	CIL 08, 07208 = CIL 08, 19453 = ILAlg-02-01, 00918 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	[D(is)] M(anibus) / [L]arenius(?) / [A]quosus(?) / v(ixit) a(nnos) XX	M arenius quosus v a XX	Dis Manibus Larenius Aquosus vixit annos XX	lapis		36.364519	6.608260						171 to 230
EDCS-13200118	CIL 08, 07209 = ILAlg-02-01, 00924 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina;  viri	Sex(tus) Arridius / Felix v(ixit) a(nnos) LXXXV / h(ic) s(itus) e(st) / Iulia Roga/ta v(ixit) ann(os) / LI h(ic) s(ita) e(st) / uxor	Sex Arridius Felix v a LXXXV h s e Iulia Rogata v ann LI h s e uxor	Sextus Arridius Felix vixit annos LXXXV hic situs est Iulia Rogata vixit annos LI hic sita est uxor	lapis		36.364519	6.608260						-30 to 117
EDCS-13200119	CIL 08, 07210 = ILAlg-02-01, 00925 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Sex(tus) Arridi/us Rogatus / v(ixit) a(nnos) XIV / h(ic) s(itus) e(st)	Sex Arridius Rogatus v a XIV h s e	Sextus Arridius Rogatus vixit annos XIV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-24100274	CIL 08, 07211 = ILAlg-02-01, 01944 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Arriae / Apolli/niae v(ixit) / a(nnos) CV h(ic) s(ita)	D M Arriae Apolliniae v a CV h s	Dis Manibus Arriae Apolliniae vixit annos CV hic sita	lapis		36.364519	6.608260						171 to 230
EDCS-13200120	CIL 08, 07212 (p 1848) = ILAlg-02-01, 00921 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Arria / Luculla / v(ixit) an(nos) V	D M Arria Luculla v an V	Dis Manibus Arria Luculla vixit annos V	lapis		36.364519	6.608260						171 to 230
EDCS-13200121	CIL 08, 07213 = ILAlg-02-01, 00922 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Arria Qui/n{i}ta / v(ixit) a(nnos) / XXXV / o(ssa) t(ibi) b(ene) q(uiescant)	D M Arria Quinita v a XXXV o t b q	Dis Manibus Arria Quinta vixit annos XXXV ossa tibi bene quiescant	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7213			171 to 230
EDCS-13200122	CIL 08, 07214 = ILAlg-02-01, 00923 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	[D(is)] M(anibus) / Arria Succ/essa v(ixit) a(nnos) LXXX / h(ic) s(ita) e(st)	M Arria Successa v a LXXX h s e	Dis Manibus Arria Successa vixit annos LXXX hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200123	CIL 08, 07215 = ILAlg-02-01, 00931 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) / Artor	D M Artor	Dis Manibus Artor	lapis		36.364519	6.608260						171 to 230
EDCS-13200124	CIL 08, 07216 = ILAlg-02-01, 00930 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Artoria / Riparia / v(ixit) a(nnos) C	D M Artoria Riparia v a C	Dis Manibus Artoria Riparia vixit annos C	lapis		36.364519	6.608260						171 to 230
EDCS-13200125	CIL 08, 07217 = ILAlg-02-01, 00932 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Arulonia / Monnula / v(ixit) a(nnos) III m(enses) X / d(ies) XVI h(ic) t(u) b(ene) c(ubes)	Arulonia Monnula v a III m X d XVI h t b c	Arulonia Monnula vixit annos III menses X dies XVI hic tu bene cubes	lapis		36.364519	6.608260						-30 to 117
EDCS-13200126	CIL 08, 07218 = ILAlg-02-01, 00928 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Ar(r)untia / Lucia / v(ixit) a(nnos) LXXI / h(ic) s(ita) e(st)	D M Aruntia Lucia v a LXXI h s e	Dis Manibus Arruntia Lucia vixit annos LXXI hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200127	CIL 08, 07219 = CIL 08, 19453a = ILAlg-02-01, 00933 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) / Asclepiae matri ca/rissimae Zaplu/tius posuit vix/{s}it annis quod po/tuit	D M Asclepiae matri carissimae Zaplutius posuit vixsit annis quod potuit	Dis Manibus Asclepiae matri carissimae Zaplutius posuit vixit annis quod potuit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7219			171 to 230
EDCS-13200128	CIL 08, 07220 = ILAlg-02-01, 00937 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Attius / Urbanus / v(ixit) a(nnos) LV / h(ic) s(itus) e(st)	D M C Attius Urbanus v a LV h s e	Dis Manibus Caius Attius Urbanus vixit annos LV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200129	CIL 08, 07221 = ILAlg-02-01, 00938 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Attia Ma/tronica / vix(it) an(nos) / LXXXXII	D M Attia Matronica vix an LXXXXII	Dis Manibus Attia Matronica vixit annos LXXXXII	lapis		36.364519	6.608260						171 to 230
EDCS-13200130	CIL 08, 07222 = ILAlg-02-01, 00939 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Aufici/a Mata/nica v(ixit) / a(nnos) XXXV	D M Auficia Matanica v a XXXV	Dis Manibus Auficia Matanica vixit annos XXXV	lapis		36.364519	6.608260						171 to 230
EDCS-13200131	CIL 08, 07223 = ILAlg-02-01, 00940 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Aufidius / P(ubli) f(ilius) Aem(ilia) Cotta / h(ic) s(itus) e(st) v(ixit) a(nnos) XLV	P Aufidius P f Aem Cotta h s e v a XLV	Publius Aufidius Publi filius Aemilia Cotta hic situs est vixit annos XLV	lapis		36.364519	6.608260						-30 to 117
EDCS-12900342	CIL 08, 07224 = ILAlg-02-01, 01684 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / [Au]fidius(?) Serenus / [fra]ter(?) piissimus / [	D M fidius Serenus ter piissimus	Dis Manibus Aufidius Serenus frater piissimus	lapis		36.364519	6.608260						171 to 230
EDCS-13200132	CIL 08, 07225 = ILAlg-02-01, 00941 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Aufidia / Dativa / v(ixit) a(nnos) XXXV / o(ssa) t(ibi) b(ene) q(uiescant)	D M Aufidia Dativa v a XXXV o t b q	Dis Manibus Aufidia Dativa vixit annos XXXV ossa tibi bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-13200133	CIL 08, 07226 = ILAlg-02-01, 00943 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Avillia L(uci) f(ilia) / Ingenua / v(ixit) a(nnos) XLV / h(ic) s(ita) e(st)	Avillia L f Ingenua v a XLV h s e	Avillia Luci filia Ingenua vixit annos XLV hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-08100267	CIL 08, 07227 (p 1848) = ILAlg-02-01, 00946 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	] Aurelius M/[a]ximus v(ixit) an/n(os) / {v(ixit) an(nos)} LIII	Aurelius M ximus v ann v an LIII	Aurelius Maximus vixit annos LIII	lapis		36.364519	6.608260						-30 to 117
EDCS-13200134	CIL 08, 07228 = ILAlg-02-01, 00829 = CLE 00561 = CLEAfrique 00122 = Epigraphica-2016-138 = Ruggeri-2023, 00002	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					carmina;  mulieres;  nomen singulare;  viri	Casta pudica fui Mnesithea [b]ona marito in fide qua potu[i] / Aurelia coniunx qui mecum sine lite fuit vixitque marito / natos amavit una mecum et laus referenda Rogatianae tibi vi/xi festinans vivere semper	Casta pudica fui Mnesithea ona marito in fide qua potu Aurelia coniunx qui mecum sine lite fuit vixit que marito natos amavit una mecum et laus referenda Rogatianae tibi vixi festinans vivere semper	Casta pudica fui Mnesithea bona marito in fide qua potui Aurelia coniunx qui mecum sine lite fuit vixit que marito natos amavit una mecum et laus referenda Rogatianae tibi vixi festinans vivere semper	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=m|ce|0561;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7228			
EDCS-13200135	CIL 08, 07229 = ILAlg-02-01, 00952 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / Balinor[i] / Cirtensi / filio dul[ci]/ssimo anni/s vixit V	D M s Balinor Cirtensi filio dul ssimo annis vixit V	Dis Manibus sacrum Balinori Cirtensi filio dulcissimo annis vixit V	lapis		36.364519	6.608260						171 to 230
EDCS-13200136	CIL 08, 07230 = ILAlg-02-01, 00953 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Basilius P(ubli) f(ilius) Q(uirina) / Maximus / v(ixit) a(nnos) LXXXX / h(ic) s(itus) e(st)	P Basilius P f Q Maximus v a LXXXX h s e	Publius Basilius Publi filius Quirina Maximus vixit annos LXXXX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200137	CIL 08, 07231 (p 1848) = ILAlg-02-01, 00954 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Basilius / Melea<g=C>er / v(ixit) a(nnos) LV / h(ic) s(itus) e(st)	D M L Basilius MeleaCer v a LV h s e	Dis Manibus Lucius Basilius Meleager vixit annos LV hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7231			171 to 230
EDCS-13200138	CIL 08, 07232 = ILAlg-02-01, 00955 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Basilia Fe/lic(u)la v(ixit) a(nnos) LXXX / h(ic) s(itus) e(st)	Basilia Felicla v a LXXX h s e	Basilia Felicula vixit annos LXXX hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7232			-30 to 117
EDCS-13200139	CIL 08, 07233 = ILAlg-02-01, 00963 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) s(acrum) / Bonavia / marita ra/rissima / v(ixit) a(nnos) XXI	D M s Bonavia marita rarissima v a XXI	Dis Manibus sacrum Bonavia marita rarissima vixit annos XXI	lapis		36.364519	6.608260						171 to 230
EDCS-13200140	CIL 08, 07234 = ILAlg-02-01, 00962 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Bo<m=N>bia / Clara v(ixit) a(nnos) / LI h(ic) s(ita) e(st) / Felixs f(ilius) / v(ixit) a(nnos) XIIII / h(ic) s(itus) e(st)	D M BoNbia Clara v a LI h s e Felixs f v a XIIII h s e	Dis Manibus Bombia Clara vixit annos LI hic sita est Felixs filius vixit annos XIIII hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7234			171 to 230
EDCS-24100275	CIL 08, 07235	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Boni{i}a / Rogata / v(ixit) a(nnos) LXXV / h(ic) s(ita) e(st)	D M Boniia Rogata v a LXXV h s e	Dis Manibus Bonia Rogata vixit annos LXXV hic sita est	lapis		36.364519	6.608260						
EDCS-13200141	CIL 08, 07236 = ILAlg-02-01, 00966 = Louvre 00758 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Buria / Ianuaria / v(ixit) a(nnos) VII / h(ic) s(ita) e(st)	D M Buria Ianuaria v a VII h s e	Dis Manibus Buria Ianuaria vixit annos VII hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-13200142	CIL 08, 07237 = ILAlg-02-01, 02080 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C() / Blicus(?) vi/<x=S>it / annis / n(umero) LXXXXVII	D M C Blicus viSit annis n LXXXXVII	Dis Manibus C Blicus vixit annis numero LXXXXVII	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7237			171 to 230
EDCS-24100276	CIL 08, 07238 = ILAlg-02-01, 01973 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Q(uintus) Ceci/li<u=A>s A/TRM / v(ixit) a(nnos) L h(ic) s(itus)	Q CeciliAs ATRM v a L h s	Quintus Cecilius ATRM vixit annos L hic situs	lapis		36.364519	6.608260						-30 to 117
EDCS-13200143	CIL 08, 07239 (p 1848) = ILAlg-02-01, 00970 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	M(arcus) Caecilius / M(arci) f(ilius) Ceissus / v(ixit) a(nnos) LV / o(ssa) t(ibi) b(ene) q(uiescant)	M Caecilius M f Ceissus v a LV o t b q	Marcus Caecilius Marci filius Ceissus vixit annos LV ossa tibi bene quiescant	lapis		36.364519	6.608260						-30 to 117
EDCS-13200144	CIL 08, 07240 = ILAlg-02-01, 00971 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Q(uintus) C(a)ecilius / Faustus / vix(it) annis / XCI h(ic) s(itus) e(st)	D M Q Cecilius Faustus vix annis XCI h s e	Dis Manibus Quintus Caecilius Faustus vixit annis XCI hic situs est	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7240			171 to 230
EDCS-13200145	CIL 08, 07241 = ILAlg-02-01, 00972 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Caecilius / Firmianus / v(ixit) a(nnos) XXV / h(ic) s(itus) e(st)	D M L Caecilius Firmianus v a XXV h s e	Dis Manibus Lucius Caecilius Firmianus vixit annos XXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200146	CIL 08, 07242 = ILAlg-02-01, 00973 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	Di{i}s / Manibus / P(ubli) Caecili / Gaeticuli / qui v(ixit) a(nnos) XL	Diis Manibus P Caecili Gaeticuli qui v a XL	Dis Manibus Publi Caecili Gaeticuli qui vixit annos XL	lapis		36.364519	6.608260						171 to 230
EDCS-13200147	CIL 08, 07243 = ILAlg-02-01, 00974 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	Dis M(anibus) / C(aius) Caecilius / Iulianus / v(ixit) a(nnos) XXXV / h(ic) s(itus) e(st)	Dis M C Caecilius Iulianus v a XXXV h s e	Dis Manibus Caius Caecilius Iulianus vixit annos XXXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200148	CIL 08, 07244 = ILAlg-02-01, 00975 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Caecili/us Luci/nus v(ixit) a(nnos) / CV h(ic) s(itus) e(st)	D M L Caecilius Lucinus v a CV h s e	Dis Manibus Lucius Caecilius Lucinus vixit annos CV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-13200149	CIL 08, 07245 = ILAlg-02-01, 00592	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	]aecilio Severo V[3] / [3] Constan[	aecilio Severo V Constan	aecilio Severo V Constan	lapis		36.364519	6.608260						
EDCS-13200150	CIL 08, 07246 = ILAlg-02-01, 00980 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	[Ca]ecilius / Victor / v(ixit) a(nnos) XL / h(ic) s(itus) e(st)	ecilius Victor v a XL h s e	Caecilius Victor vixit annos XL hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-13200151	CIL 08, 07247 = ILAlg-02-01, 00983 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Caecilia / Ap(h)rodi/sia v(ixit) a(nnos) / LXI h(ic) s(ita) e(st)	Caecilia Aprodisia v a LXI h s e	Caecilia Aphrodisia vixit annos LXI hic sita est	lapis		36.364519	6.608260						-30 to 117
